CustomerID,Age,Occupation,Gender,MaritalStatus,NumberOfTrips,Passport,OwnCar,Designation,MonthlyIncome
202755,46.0,Salaried,Male,Married,3.0,0,1,Senior Manager,23888.0
202756,32.0,Salaried,Male,Married,2.0,1,1,Executive,21373.0
202757,34.0,Salaried,Female,Divorced,8.0,0,1,Senior Manager,30556.0
202758,40.0,Small Business,Male,Divorced,,1,1,AVP,35746.0
202759,44.0,Salaried,Female,Single,2.0,0,0,Executive,21133.0
202760,50.0,Large Business,Female,Single,2.0,1,1,AVP,32642.0
202761,53.0,Small Business,Male,Divorced,4.0,0,1,Manager,23619.0
202762,28.0,Salaried,Female,Single,3.0,1,0,Executive,21156.0
202763,33.0,Large Business,Female,Divorced,3.0,1,1,Manager,23906.0
202764,28.0,Salaried,Male,Unmarried,3.0,1,1,Manager,23156.0
202765,32.0,Small Business,Male,Married,6.0,0,0,Manager,26225.0
202766,33.0,Small Business,Fe Male,Unmarried,2.0,0,1,Manager,23733.0
202767,29.0,Small Business,Male,Divorced,7.0,1,1,Executive,22142.0
202768,31.0,Small Business,Female,Divorced,3.0,0,0,Manager,24453.0
202769,32.0,Salaried,Female,Divorced,3.0,0,1,Senior Manager,27621.0
202770,40.0,Small Business,Male,Divorced,,0,1,VP,37950.0
202771,40.0,Small Business,Female,Divorced,6.0,1,1,Manager,23916.0
202772,34.0,Small Business,Male,Unmarried,5.0,0,1,Manager,23360.0
202773,48.0,Salaried,Male,Divorced,,0,0,VP,36978.0
202774,44.0,Salaried,Female,Married,3.0,0,0,Manager,23935.0
202775,28.0,Small Business,Male,Divorced,2.0,1,0,Manager,25027.0
202776,55.0,Salaried,Fe Male,Unmarried,5.0,0,1,Manager,23547.0
202777,44.0,Salaried,Female,Divorced,2.0,0,1,Senior Manager,28663.0
202778,46.0,Salaried,Male,Divorced,2.0,0,1,Manager,22375.0
202779,41.0,Small Business,Male,Divorced,4.0,1,1,Manager,26135.0
202780,30.0,Salaried,Male,Divorced,3.0,1,1,Executive,20797.0
202781,30.0,Salaried,Male,Unmarried,2.0,0,1,Executive,22661.0
202782,31.0,Small Business,Female,Married,3.0,0,0,Manager,24796.0
202783,28.0,Small Business,Female,Divorced,3.0,0,0,Manager,24892.0
202784,38.0,Small Business,Male,Married,2.0,0,0,Manager,25025.0
202785,39.0,Salaried,Male,Married,2.0,1,1,Senior Manager,30188.0
202786,32.0,Small Business,Fe Male,Unmarried,3.0,1,1,Senior Manager,25821.0
202787,30.0,Small Business,Female,Married,3.0,1,0,Manager,26946.0
202788,36.0,Large Business,Male,Unmarried,2.0,0,0,Senior Manager,26773.0
202789,24.0,Salaried,Male,Married,3.0,0,1,Executive,21582.0
202790,42.0,Small Business,Male,Unmarried,8.0,1,1,Manager,24710.0
202791,48.0,Small Business,Male,Unmarried,5.0,0,0,Manager,21654.0
202792,43.0,Salaried,Female,Single,4.0,0,0,AVP,34670.0
202793,30.0,Salaried,Male,Divorced,3.0,0,1,Manager,23327.0
202794,43.0,Large Business,Male,Married,2.0,1,1,Executive,21374.0
202795,33.0,Small Business,Female,Divorced,3.0,0,0,Executive,21048.0
202796,49.0,Small Business,Female,Divorced,5.0,0,0,Senior Manager,31182.0
202797,38.0,Small Business,Male,Married,6.0,1,1,Manager,24652.0
202798,31.0,Large Business,Female,Divorced,2.0,1,1,Manager,23414.0
202799,27.0,Salaried,Male,Divorced,3.0,0,1,Manager,23974.0
202800,43.0,Salaried,Male,Unmarried,5.0,0,0,Manager,25459.0
202801,22.0,Large Business,Female,Single,3.0,1,1,Executive,20852.0
202802,37.0,Small Business,Fe Male,Unmarried,6.0,0,1,Manager,25331.0
202803,37.0,Small Business,Male,Divorced,6.0,0,0,Senior Manager,28377.0
202804,58.0,Small Business,Male,Divorced,4.0,0,1,Manager,25433.0
202805,41.0,Salaried,Female,Divorced,5.0,1,0,Executive,20891.0
202806,22.0,Small Business,Male,Unmarried,3.0,0,0,Executive,21288.0
202807,34.0,Small Business,Female,Unmarried,3.0,1,1,Executive,21529.0
202808,38.0,Small Business,Female,Divorced,8.0,0,1,Executive,22130.0
202809,47.0,Small Business,Female,Divorced,4.0,0,0,Manager,23936.0
202810,42.0,Small Business,Male,Unmarried,3.0,0,1,Manager,28033.0
202811,51.0,Large Business,Male,Single,8.0,0,0,Senior Manager,29174.0
202812,41.0,Small Business,Male,Divorced,4.0,1,1,Manager,25058.0
202813,32.0,Salaried,Male,Unmarried,2.0,1,1,Executive,21335.0
202814,22.0,Salaried,Female,Unmarried,3.0,0,0,Executive,21394.0
202815,30.0,Salaried,Male,Single,2.0,0,1,Executive,20879.0
202816,36.0,Salaried,Male,Unmarried,2.0,0,1,Manager,25218.0
202817,28.0,Small Business,Male,Married,3.0,0,0,Executive,22494.0
202818,29.0,Salaried,Male,Unmarried,3.0,0,1,Manager,23931.0
202819,50.0,Salaried,Male,Single,2.0,0,1,Senior Manager,29643.0
202820,52.0,Salaried,Female,Divorced,6.0,0,0,Manager,23614.0
202821,37.0,Salaried,Female,Divorced,6.0,0,1,Executive,21221.0
202822,35.0,Small Business,Male,Unmarried,2.0,1,1,Manager,23982.0
202823,56.0,Salaried,Female,Single,4.0,1,0,AVP,35337.0
202824,25.0,Small Business,Female,Married,3.0,1,0,Manager,22938.0
202825,31.0,Large Business,Male,Divorced,3.0,0,1,Executive,21154.0
202826,27.0,Large Business,Male,Unmarried,2.0,0,0,Executive,21780.0
202827,23.0,Small Business,Female,Divorced,3.0,0,1,Executive,20922.0
202828,37.0,Small Business,Male,Divorced,3.0,0,1,Senior Manager,26274.0
202829,31.0,Large Business,Male,Single,20.0,1,1,Executive,20963.0
202830,38.0,Salaried,Female,Married,3.0,0,1,Executive,21712.0
202831,41.0,Small Business,Female,Married,2.0,0,0,Manager,24393.0
202832,43.0,Salaried,Female,Married,5.0,0,1,Executive,21254.0
202833,38.0,Salaried,Male,Unmarried,4.0,1,0,Manager,22875.0
202834,44.0,Salaried,Male,Married,3.0,0,0,AVP,33014.0
202835,41.0,Small Business,Female,Divorced,8.0,0,1,Manager,22126.0
202836,55.0,Small Business,Male,Divorced,,0,1,VP,38084.0
202837,35.0,Small Business,Female,Divorced,2.0,0,1,Manager,25216.0
202838,32.0,Small Business,Female,Divorced,3.0,0,1,Manager,22984.0
202839,44.0,Small Business,Male,Divorced,2.0,0,0,Executive,20936.0
202840,44.0,Salaried,Female,Married,6.0,1,0,Manager,23200.0
202841,26.0,Salaried,Female,Unmarried,3.0,1,0,Manager,23165.0
202842,38.0,Small Business,Female,Divorced,5.0,1,1,Manager,23127.0
202843,32.0,Salaried,Male,Divorced,3.0,0,0,Executive,20896.0
202844,40.0,Salaried,Male,Married,,1,0,VP,37875.0
202845,57.0,Salaried,Female,Divorced,2.0,0,1,AVP,31890.0
202846,31.0,Large Business,Fe Male,Unmarried,2.0,0,1,Manager,25255.0
202847,42.0,Small Business,Male,Divorced,3.0,0,1,Senior Manager,27070.0
202848,29.0,Small Business,Male,Married,3.0,0,0,Manager,23236.0
202849,26.0,Small Business,Male,Divorced,7.0,0,1,Executive,22709.0
202850,53.0,Small Business,Male,Divorced,4.0,1,0,Senior Manager,26647.0
202851,46.0,Salaried,Male,Divorced,5.0,0,1,Executive,21332.0
202852,53.0,Salaried,Female,Divorced,4.0,0,1,AVP,35233.0
202853,43.0,Salaried,Female,Married,4.0,0,1,Manager,23234.0
202854,31.0,Salaried,Fe Male,Unmarried,4.0,0,0,Manager,24769.0
202855,61.0,Salaried,Female,Divorced,7.0,0,0,VP,38244.0
202856,47.0,Small Business,Female,Married,4.0,0,0,Manager,23488.0
202857,43.0,Large Business,Female,Divorced,2.0,0,0,Manager,23201.0
202858,25.0,Large Business,Female,Unmarried,3.0,1,1,Executive,21880.0
202859,35.0,Small Business,Female,Married,2.0,0,1,Executive,21029.0
202860,39.0,Salaried,Male,Divorced,3.0,1,1,Executive,20380.0
202861,41.0,Salaried,Female,Divorced,,0,0,VP,36719.0
202862,27.0,Salaried,Female,Married,3.0,0,1,Executive,21564.0
202863,31.0,Salaried,Male,Divorced,6.0,0,0,Executive,20775.0
202864,30.0,Small Business,Male,Divorced,3.0,0,1,Senior Manager,30613.0
202865,30.0,Large Business,Female,Divorced,7.0,0,0,Executive,21224.0
202866,20.0,Large Business,Male,Single,3.0,0,1,Executive,21242.0
202867,31.0,Salaried,Female,Divorced,2.0,0,1,Senior Manager,27090.0
202868,58.0,Small Business,Male,Married,5.0,0,0,AVP,32796.0
202869,51.0,Salaried,Male,Divorced,,0,1,AVP,35724.0
202870,31.0,Small Business,Female,Single,2.0,0,1,Executive,21242.0
202871,61.0,Small Business,Female,Divorced,6.0,0,1,Senior Manager,28944.0
202872,48.0,Small Business,Female,Married,7.0,0,0,Manager,23748.0
202873,47.0,Salaried,Male,Divorced,,0,0,AVP,36539.0
202874,36.0,Salaried,Male,Unmarried,2.0,0,1,Executive,22908.0
202875,55.0,Salaried,Female,Unmarried,2.0,0,1,Manager,22458.0
202876,35.0,Salaried,Male,Married,5.0,0,1,Executive,21446.0
202877,47.0,Small Business,Female,Divorced,4.0,1,1,Senior Manager,27749.0
202878,32.0,Salaried,Male,Married,3.0,0,1,Senior Manager,29326.0
202879,34.0,Small Business,Male,Divorced,2.0,1,0,Senior Manager,32288.0
202880,34.0,Small Business,Male,Married,2.0,0,0,Executive,22086.0
202881,31.0,Small Business,Male,Unmarried,2.0,0,1,Executive,21661.0
202882,36.0,Salaried,Male,Divorced,6.0,1,0,Senior Manager,26310.0
202883,32.0,Salaried,Male,Divorced,5.0,0,1,Senior Manager,28502.0
202884,35.0,Salaried,Female,Married,2.0,1,1,Senior Manager,28628.0
202885,43.0,Salaried,Male,Divorced,6.0,0,1,Executive,20771.0
202886,37.0,Small Business,Male,Single,3.0,0,1,Senior Manager,28658.0
202887,23.0,Large Business,Male,Unmarried,7.0,0,1,Executive,22572.0
202888,49.0,Small Business,Female,Divorced,4.0,0,1,Manager,22729.0
202889,56.0,Salaried,Female,Single,5.0,0,0,AVP,35513.0
202890,42.0,Salaried,Male,Unmarried,2.0,0,0,Manager,24908.0
202891,36.0,Small Business,Male,Divorced,2.0,0,1,Manager,23395.0
202892,41.0,Salaried,Female,Single,2.0,0,1,AVP,31915.0
202893,40.0,Salaried,Female,Divorced,3.0,0,0,Executive,22433.0
202894,32.0,Salaried,Male,Unmarried,6.0,1,1,Manager,25260.0
202895,43.0,Small Business,Male,Divorced,3.0,1,1,Senior Manager,26084.0
202896,46.0,Salaried,Male,Divorced,2.0,0,1,Manager,23483.0
202897,27.0,Salaried,Female,Married,2.0,1,0,Executive,21419.0
202898,30.0,Large Business,Male,Married,6.0,0,0,Manager,22940.0
202899,34.0,Small Business,Female,Married,6.0,0,0,AVP,34862.0
202900,32.0,Salaried,Male,Married,2.0,0,1,Senior Manager,30235.0
202901,19.0,Small Business,Male,Single,3.0,1,1,Executive,20556.0
202902,41.0,Salaried,Male,Married,5.0,0,1,Senior Manager,29610.0
202903,42.0,Salaried,Fe Male,Unmarried,4.0,1,0,Manager,25489.0
202904,27.0,Small Business,Male,Married,7.0,0,1,Manager,22984.0
202905,36.0,Small Business,Fe Male,Unmarried,3.0,0,0,Manager,23537.0
202906,35.0,Salaried,Male,Unmarried,3.0,0,1,Manager,24015.0
202907,27.0,Large Business,Male,Single,3.0,1,1,Executive,21018.0
202908,38.0,Large Business,Fe Male,Unmarried,6.0,0,1,Senior Manager,26169.0
202909,47.0,Small Business,Female,Divorced,7.0,0,1,Senior Manager,29205.0
202910,42.0,Salaried,Female,Divorced,2.0,0,1,AVP,35273.0
202911,38.0,Small Business,Male,Married,3.0,0,1,Senior Manager,27512.0
202912,53.0,Large Business,Male,Married,5.0,1,1,Manager,24255.0
202913,33.0,Salaried,Male,Divorced,2.0,0,1,Manager,23385.0
202914,25.0,Small Business,Male,Divorced,2.0,0,0,Executive,21078.0
202915,39.0,Small Business,Female,Divorced,5.0,0,1,Manager,28502.0
202916,38.0,Salaried,Female,Divorced,8.0,0,1,Manager,25125.0
202917,50.0,Salaried,Male,Married,,1,0,VP,38180.0
202918,25.0,Small Business,Male,Divorced,3.0,1,0,Executive,21403.0
202919,27.0,Small Business,Male,Divorced,3.0,0,1,Manager,24950.0
202920,25.0,Salaried,Male,Divorced,3.0,0,1,Executive,20805.0
202921,51.0,Small Business,Male,Divorced,,0,1,VP,36878.0
202922,26.0,Small Business,Male,Divorced,3.0,0,1,Executive,20774.0
202923,25.0,Salaried,Female,Divorced,3.0,1,0,Executive,21564.0
202924,31.0,Salaried,Male,Divorced,3.0,0,1,Executive,20711.0
202925,35.0,Salaried,Male,Divorced,3.0,1,0,Executive,22300.0
202926,32.0,Small Business,Male,Married,4.0,0,0,Manager,22911.0
202927,36.0,Salaried,Male,Unmarried,6.0,0,0,Manager,22359.0
202928,32.0,Small Business,Male,Married,6.0,0,1,Manager,24138.0
202929,28.0,Small Business,Female,Married,2.0,0,1,Executive,20865.0
202930,38.0,Small Business,Male,Divorced,6.0,1,0,Manager,28280.0
202931,21.0,Salaried,Female,Unmarried,3.0,0,1,Executive,21514.0
202932,43.0,Salaried,Female,Divorced,3.0,0,1,Manager,22767.0
202933,44.0,Salaried,Male,Married,6.0,1,1,AVP,35305.0
202934,39.0,Salaried,Female,Unmarried,5.0,0,1,Executive,21297.0
202935,44.0,Small Business,Male,Married,5.0,1,1,Manager,24357.0
202936,49.0,Salaried,Female,Divorced,2.0,0,0,AVP,34080.0
202937,45.0,Salaried,Fe Male,Unmarried,6.0,0,1,Manager,24663.0
202938,35.0,Large Business,Female,Married,3.0,1,1,Executive,21257.0
202939,28.0,Small Business,Male,Married,2.0,0,0,Executive,21719.0
202940,22.0,Large Business,Male,Unmarried,3.0,0,1,Executive,22125.0
202941,45.0,Salaried,Male,Divorced,,1,1,VP,38191.0
202942,23.0,Small Business,Male,Divorced,2.0,0,1,Executive,21451.0
202943,34.0,Small Business,Male,Married,2.0,0,1,Manager,25782.0
202944,33.0,Salaried,Female,Divorced,3.0,1,1,Manager,25000.0
202945,31.0,Small Business,Female,Married,3.0,0,1,Executive,20761.0
202946,54.0,Small Business,Fe Male,Unmarried,2.0,0,1,Manager,27059.0
202947,35.0,Salaried,Male,Divorced,3.0,0,1,Executive,21369.0
202948,46.0,Salaried,Female,Divorced,4.0,0,0,Manager,22964.0
202949,27.0,Salaried,Female,Divorced,3.0,1,0,Executive,21337.0
202950,38.0,Salaried,Male,Divorced,3.0,0,1,Senior Manager,28112.0
202951,30.0,Small Business,Female,Divorced,3.0,0,0,Manager,24239.0
202952,36.0,Salaried,Male,Unmarried,3.0,0,1,Manager,25324.0
202953,34.0,Salaried,Male,Married,5.0,0,1,Manager,26403.0
202954,55.0,Small Business,Male,Divorced,4.0,0,1,Senior Manager,29403.0
202955,37.0,Small Business,Male,Married,4.0,1,1,Manager,27525.0
202956,28.0,Small Business,Male,Single,2.0,0,0,Executive,20723.0
202957,21.0,Small Business,Male,Single,3.0,1,0,Executive,19687.0
202958,34.0,Salaried,Male,Unmarried,3.0,1,1,Executive,22026.0
202959,36.0,Salaried,Male,Divorced,3.0,0,1,Executive,19959.0
202960,24.0,Small Business,Male,Divorced,4.0,0,0,Executive,21497.0
202961,26.0,Salaried,Male,Divorced,2.0,0,0,Manager,23529.0
202962,39.0,Small Business,Female,Unmarried,2.0,0,1,Manager,22706.0
202963,30.0,Salaried,Male,Married,3.0,0,1,Executive,21398.0
202964,49.0,Small Business,Male,Divorced,5.0,0,1,Manager,26798.0
202965,28.0,Small Business,Female,Married,3.0,1,1,Manager,23325.0
202966,38.0,Salaried,Male,Unmarried,5.0,0,1,Executive,23358.0
202967,51.0,Small Business,Male,Divorced,3.0,1,1,Executive,21899.0
202968,35.0,Small Business,Fe Male,Unmarried,3.0,0,1,Senior Manager,27299.0
202969,25.0,Salaried,Female,Unmarried,2.0,0,1,Manager,23255.0
202970,40.0,Large Business,Female,Unmarried,3.0,0,1,Manager,23231.0
202971,33.0,Small Business,Male,Unmarried,3.0,0,0,Manager,24074.0
202972,51.0,Large Business,Male,Divorced,5.0,1,1,Manager,25474.0
202973,39.0,Salaried,Fe Male,Unmarried,2.0,0,1,Manager,26303.0
202974,28.0,Salaried,Female,Divorced,3.0,0,1,Senior Manager,26090.0
202975,33.0,Salaried,Female,Single,5.0,0,1,Senior Manager,29837.0
202976,48.0,Small Business,Male,Unmarried,4.0,0,0,Manager,23638.0
202977,41.0,Salaried,Male,Divorced,7.0,1,0,Senior Manager,29153.0
202978,54.0,Salaried,Male,Divorced,5.0,0,0,AVP,33492.0
202979,42.0,Salaried,Male,Married,,0,1,VP,37819.0
202980,61.0,Small Business,Male,Unmarried,2.0,0,1,Manager,24083.0
202981,28.0,Salaried,Male,Married,3.0,0,1,Senior Manager,27471.0
202982,42.0,Salaried,Male,Divorced,,0,1,VP,37867.0
202983,51.0,Small Business,Male,Divorced,2.0,0,1,Executive,22553.0
202984,29.0,Salaried,Female,Single,2.0,1,1,Executive,20894.0
202985,37.0,Salaried,Female,Divorced,2.0,0,0,Senior Manager,30391.0
202986,39.0,Salaried,Fe Male,Unmarried,6.0,1,0,Senior Manager,26539.0
202987,45.0,Small Business,Male,Unmarried,4.0,0,0,Executive,22386.0
202988,48.0,Small Business,Female,Married,2.0,1,1,AVP,32448.0
202989,31.0,Small Business,Male,Married,2.0,0,1,Manager,23982.0
202990,30.0,Salaried,Male,Unmarried,3.0,0,0,Executive,21320.0
202991,43.0,Small Business,Male,Married,8.0,1,1,Executive,21437.0
202992,44.0,Salaried,Male,Divorced,5.0,0,0,Manager,25482.0
202993,35.0,Small Business,Fe Male,Unmarried,5.0,0,1,Manager,24820.0
202994,24.0,Small Business,Male,Divorced,3.0,0,0,Executive,21178.0
202995,40.0,Salaried,Female,Divorced,2.0,0,1,Manager,25067.0
202996,57.0,Small Business,Male,Divorced,2.0,0,0,AVP,29781.0
202997,41.0,Small Business,Female,Single,2.0,1,1,Executive,21020.0
202998,28.0,Small Business,Fe Male,Unmarried,2.0,0,1,Manager,25489.0
202999,30.0,Small Business,Male,Married,3.0,0,0,Executive,20975.0
203000,54.0,Salaried,Male,Single,4.0,0,1,Manager,21128.0
203001,36.0,Salaried,Female,Married,4.0,0,0,Manager,23771.0
203002,33.0,Salaried,Male,Divorced,3.0,0,1,Manager,23987.0
203003,39.0,Small Business,Male,Divorced,8.0,1,0,Executive,21735.0
203004,35.0,Salaried,Female,Married,5.0,0,1,Manager,23799.0
203005,53.0,Small Business,Male,Divorced,3.0,0,1,AVP,35534.0
203006,34.0,Salaried,Male,Unmarried,3.0,1,1,Executive,21364.0
203007,26.0,Small Business,Fe Male,Unmarried,3.0,0,0,Manager,24858.0
203008,46.0,Large Business,Male,Unmarried,2.0,0,0,Manager,25310.0
203009,24.0,Small Business,Male,Unmarried,3.0,0,1,Executive,22183.0
203010,48.0,Salaried,Fe Male,Unmarried,6.0,1,1,Manager,25075.0
203011,35.0,Salaried,Male,Unmarried,3.0,0,0,Manager,24952.0
203012,56.0,Small Business,Male,Divorced,7.0,1,1,VP,38537.0
203013,37.0,Salaried,Male,Unmarried,3.0,0,0,Senior Manager,26265.0
203014,53.0,Small Business,Male,Divorced,2.0,0,1,Executive,22936.0
203015,27.0,Salaried,Female,Married,5.0,0,1,Executive,23042.0
203016,30.0,Small Business,Female,Divorced,6.0,0,1,Manager,23013.0
203017,27.0,Large Business,Male,Unmarried,8.0,0,1,Manager,24004.0
203018,35.0,Salaried,Female,Unmarried,4.0,0,0,Executive,21958.0
203019,55.0,Small Business,Female,Married,2.0,1,0,Manager,24163.0
203020,28.0,Small Business,Male,Divorced,2.0,0,0,Manager,23020.0
203021,38.0,Salaried,Female,Married,2.0,1,1,Executive,21460.0
203022,39.0,Salaried,Fe Male,Unmarried,8.0,1,1,Manager,24658.0
203023,35.0,Small Business,Female,Unmarried,3.0,0,1,Executive,23059.0
203024,36.0,Salaried,Female,Divorced,3.0,0,0,Executive,21250.0
203025,31.0,Salaried,Male,Divorced,5.0,0,1,Executive,22511.0
203026,41.0,Small Business,Female,Divorced,3.0,0,0,Manager,22922.0
203027,35.0,Salaried,Female,Divorced,7.0,0,1,Manager,25178.0
203028,43.0,Salaried,Male,Married,,0,0,VP,37108.0
203029,24.0,Salaried,Male,Divorced,3.0,1,1,Executive,20279.0
203030,25.0,Salaried,Male,Married,3.0,0,1,Executive,21372.0
203031,53.0,Salaried,Female,Divorced,2.0,0,1,Manager,21827.0
203032,51.0,Small Business,Male,Divorced,,0,0,AVP,36317.0
203033,30.0,Salaried,Female,Divorced,3.0,1,0,Executive,20997.0
203034,34.0,Small Business,Male,Divorced,2.0,0,0,Senior Manager,30369.0
203035,34.0,Small Business,Fe Male,Unmarried,7.0,0,1,Manager,24002.0
203036,48.0,Salaried,Female,Divorced,3.0,1,1,AVP,35430.0
203037,37.0,Salaried,Female,Divorced,2.0,0,0,Manager,23906.0
203038,30.0,Salaried,Male,Divorced,3.0,0,1,Executive,21378.0
203039,59.0,Salaried,Male,Single,,1,1,VP,37924.0
203040,36.0,Salaried,Female,Single,5.0,0,0,Executive,21184.0
203041,43.0,Salaried,Female,Divorced,2.0,1,0,Manager,24740.0
203042,29.0,Small Business,Male,Unmarried,8.0,0,0,Executive,23060.0
203043,37.0,Salaried,Male,Divorced,6.0,0,1,Executive,20821.0
203044,33.0,Salaried,Female,Divorced,3.0,0,1,Manager,24840.0
203045,41.0,Small Business,Male,Unmarried,8.0,0,1,Manager,23772.0
203046,31.0,Small Business,Fe Male,Unmarried,7.0,1,1,Manager,25555.0
203047,46.0,Salaried,Female,Single,3.0,0,1,Executive,20952.0
203048,43.0,Salaried,Male,Divorced,3.0,0,1,Manager,23112.0
203049,39.0,Salaried,Male,Married,4.0,0,1,Manager,24966.0
203050,35.0,Salaried,Female,Single,3.0,0,1,Executive,21231.0
203051,50.0,Small Business,Female,Divorced,3.0,0,0,Senior Manager,26332.0
203052,56.0,Small Business,Male,Unmarried,6.0,0,0,Manager,23838.0
203053,44.0,Salaried,Male,Divorced,,0,1,AVP,35837.0
203054,28.0,Large Business,Male,Married,3.0,1,0,Senior Manager,31486.0
203055,36.0,Salaried,Male,Single,5.0,0,0,Senior Manager,28899.0
203056,29.0,Small Business,Female,Divorced,3.0,1,1,Manager,23457.0
203057,35.0,Salaried,Male,Divorced,2.0,0,1,Executive,22415.0
203058,27.0,Small Business,Female,Divorced,3.0,1,0,Executive,21044.0
203059,28.0,Small Business,Male,Divorced,3.0,0,1,Executive,20384.0
203060,52.0,Small Business,Female,Divorced,4.0,0,0,AVP,34985.0
203061,45.0,Small Business,Male,Unmarried,2.0,0,1,Manager,24611.0
203062,26.0,Small Business,Male,Unmarried,2.0,0,1,Executive,22102.0
203063,34.0,Small Business,Male,Married,3.0,0,0,Manager,22715.0
203064,36.0,Small Business,Female,Single,3.0,0,1,Executive,21237.0
203065,37.0,Salaried,Male,Divorced,3.0,1,1,Manager,24879.0
203066,33.0,Salaried,Male,Married,4.0,0,0,Manager,23081.0
203067,31.0,Salaried,Male,Married,2.0,0,0,Executive,22439.0
203068,54.0,Small Business,Female,Divorced,2.0,1,0,Senior Manager,29612.0
203069,46.0,Small Business,Male,Married,6.0,1,1,Senior Manager,29439.0
203070,33.0,Small Business,Female,Divorced,7.0,0,1,Manager,23853.0
203071,53.0,Small Business,Female,Divorced,5.0,0,0,AVP,32504.0
203072,38.0,Small Business,Male,Married,6.0,0,1,Manager,25012.0
203073,29.0,Small Business,Male,Married,3.0,0,0,Executive,23614.0
203074,23.0,Salaried,Male,Divorced,8.0,0,1,Manager,23453.0
203075,45.0,Salaried,Male,Divorced,4.0,1,1,Executive,21496.0
203076,43.0,Small Business,Male,Single,7.0,1,0,Executive,21193.0
203077,37.0,Salaried,Male,Divorced,2.0,0,1,Executive,21020.0
203078,26.0,Salaried,Male,Divorced,3.0,1,1,Manager,22872.0
203079,36.0,Salaried,Female,Divorced,3.0,1,1,Senior Manager,29363.0
203080,36.0,Salaried,Female,Married,3.0,1,0,Executive,20700.0
203081,33.0,Salaried,Male,Married,2.0,0,0,Executive,20992.0
203082,26.0,Small Business,Male,Divorced,3.0,0,1,Manager,22934.0
203083,50.0,Large Business,Female,Divorced,4.0,0,1,Executive,22258.0
203084,25.0,Salaried,Male,Divorced,2.0,0,0,Executive,21840.0
203085,33.0,Salaried,Male,Divorced,3.0,0,1,Manager,25202.0
203086,39.0,Small Business,Male,Divorced,2.0,0,0,Executive,21577.0
203087,43.0,Salaried,Female,Divorced,4.0,1,0,Manager,23909.0
203088,32.0,Salaried,Male,Divorced,5.0,1,1,Executive,21034.0
203089,30.0,Small Business,Female,Married,8.0,1,0,Executive,21478.0
203090,54.0,Small Business,Male,Divorced,7.0,0,0,AVP,30514.0
203091,36.0,Large Business,Male,Divorced,5.0,0,1,Senior Manager,29581.0
203092,38.0,Small Business,Female,Divorced,7.0,0,1,Executive,21651.0
203093,54.0,Salaried,Female,Single,8.0,0,1,AVP,32953.0
203094,44.0,Salaried,Female,Divorced,6.0,0,1,Manager,24240.0
203095,48.0,Small Business,Female,Divorced,2.0,1,1,Manager,23215.0
203096,38.0,Small Business,Male,Unmarried,3.0,1,0,Senior Manager,26320.0
203097,51.0,Salaried,Male,Married,,0,1,AVP,36602.0
203098,40.0,Salaried,Female,Divorced,2.0,0,0,Manager,23882.0
203099,34.0,Salaried,Male,Married,5.0,1,0,Executive,20955.0
203100,33.0,Salaried,Male,Unmarried,3.0,1,1,Executive,21473.0
203101,30.0,Small Business,Female,Married,8.0,0,1,Executive,21210.0
203102,45.0,Salaried,Male,Divorced,3.0,1,1,Executive,21237.0
203103,29.0,Small Business,Male,Unmarried,3.0,0,1,Manager,23586.0
203104,59.0,Salaried,Male,Married,2.0,1,0,Executive,21058.0
203105,44.0,Salaried,Female,Married,6.0,0,1,Manager,23443.0
203106,21.0,Small Business,Female,Single,3.0,0,0,Executive,20722.0
203107,22.0,Salaried,Female,Unmarried,3.0,0,1,Executive,21371.0
203108,37.0,Salaried,Male,Divorced,2.0,1,1,Manager,25264.0
203109,48.0,Salaried,Female,Unmarried,3.0,1,1,Executive,21972.0
203110,23.0,Salaried,Female,Divorced,2.0,1,1,Manager,22849.0
203111,42.0,Salaried,Female,Married,6.0,1,0,Executive,21456.0
203112,29.0,Small Business,Female,Married,7.0,0,1,Executive,21055.0
203113,40.0,Small Business,Male,Divorced,2.0,1,1,Executive,21082.0
203114,28.0,Salaried,Female,Single,3.0,0,1,Executive,20996.0
203115,35.0,Salaried,Male,Married,3.0,0,1,Executive,20686.0
203116,43.0,Small Business,Fe Male,Unmarried,2.0,0,0,Manager,24922.0
203117,34.0,Salaried,Male,Unmarried,5.0,1,0,Executive,21477.0
203118,59.0,Large Business,Female,Married,4.0,1,1,Senior Manager,29230.0
203119,32.0,Salaried,Male,Divorced,5.0,0,1,Executive,21007.0
203120,36.0,Salaried,Female,Divorced,3.0,1,0,Manager,22692.0
203121,50.0,Salaried,Female,Divorced,6.0,0,0,Senior Manager,26081.0
203122,49.0,Small Business,Male,Divorced,6.0,0,0,Executive,20937.0
203123,32.0,Small Business,Female,Divorced,3.0,0,1,Manager,25610.0
203124,37.0,Salaried,Male,Unmarried,4.0,0,0,Executive,23356.0
203125,39.0,Large Business,Female,Divorced,3.0,0,1,Senior Manager,32260.0
203126,33.0,Salaried,Female,Divorced,8.0,0,1,Executive,21010.0
203127,26.0,Small Business,Male,Divorced,3.0,1,0,Executive,21091.0
203128,41.0,Small Business,Male,Married,4.0,0,1,Senior Manager,28383.0
203129,27.0,Small Business,Male,Unmarried,3.0,0,1,Manager,22972.0
203130,42.0,Small Business,Male,Unmarried,4.0,1,1,Executive,23399.0
